Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;14;99259743;100310129
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;15;44338889;44874876
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;501;0;1499317
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;502;0;74742
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;6;RENTAS DE LA PROPIEDAD;;;;41580;41580
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;7;INGRESOS DE OPERACIÓN;;;;4949323;4949323
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;8;OTROS INGRESOS CORRIENTES;;;;3788154;4345691
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;3261221;3818758
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;8;OTROS INGRESOS CORRIENTES;2;Multas y Sanciones Pecuniarias;;15959;15959
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;8;OTROS INGRESOS CORRIENTES;99;Otros;;510974;510974
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;12;RECUPERACIÓN DE PRÉSTAMOS;;;;545125;545125
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;12;RECUPERACIÓN DE PRÉSTAMOS;10;Ingresos por Percibir;;545125;545125
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;;;;0;2705288
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;1;Del Sector Privado;;0;69177
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;1;Del Sector Privado;1;0;69177
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;;0;2636111
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;3;0;2616461
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;10;0;19650
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;15;SALDO INICIAL DE CAJA;;;;10;4167446
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;21;GASTOS EN PERSONAL;;;;151095062;176714206
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;22;BIENES Y SERVICIOS DE CONSUMO;;;;89324489;122100146
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;13664;4197952
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;2;Prestaciones de Asistencia Social;;13664;13664
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;2;Prestaciones de Asistencia Social;4;13664;13664
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;;0;4184288
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;1;0;4184288
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;;;;96404331;115671018
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;6428;28457
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;395;0;22029
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;461;6428;6428
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;96397903;115642561
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;298;96397903;115432824
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;396;0;156522
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;430;0;53215
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;25;INTEGROS AL FISCO;;;;3261232;7563736
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;3261232;7563736
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;26;OTROS GASTOS CORRIENTES;;;;0;454954
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;26;OTROS GASTOS CORRIENTES;2;Compensaciones por Daños a Terceros y/o a la Propiedad;;0;454954
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;641875;3047287
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;343388
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5;Máquinas y Equipos;;641875;2703899
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;31;INICIATIVAS DE INVERSIÓN;;;;0;315485
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;31;INICIATIVAS DE INVERSIÓN;2;Proyectos;;0;315485
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;34;SERVICIO DE LA DEUDA;;;;10;16673905
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;45;SERVICIO DE SALUD METROPOLITANO NORTE;1;SERVICIO DE SALUD METROPOLITANO NORTE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;16673905
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;;;;472586242;681268827
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;472586242;681268827
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;7;164122923;188802130
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;9;64821925;236368171
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;10;416210;518453
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;13;0;2818069
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;14;106029003;107001471
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;15;98234148;99271013
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;16;17909142;23061261
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;17;21052881;21393172
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;501;0;1713579
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;502;0;321498
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;6;RENTAS DE LA PROPIEDAD;;;;55377;55368
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;7;INGRESOS DE OPERACIÓN;;;;4553866;4553866
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;8;OTROS INGRESOS CORRIENTES;;;;4963468;7293849
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;4597837;6928209
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;8;OTROS INGRESOS CORRIENTES;2;Multas y Sanciones Pecuniarias;;12640;12649
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;8;OTROS INGRESOS CORRIENTES;99;Otros;;352991;352991
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;12;RECUPERACIÓN DE PRÉSTAMOS;;;;452612;452612
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;12;RECUPERACIÓN DE PRÉSTAMOS;10;Ingresos por Percibir;;452612;452612
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;;;;0;27157556
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;;0;27157556
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;3;0;27141016
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;10;0;15500
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;13;0;1040
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;15;SALDO INICIAL DE CAJA;;;;10;17157443
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;21;GASTOS EN PERSONAL;;;;197442498;241308285
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;22;BIENES Y SERVICIOS DE CONSUMO;;;;123924599;217389794
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;18198;5905434
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;2;Prestaciones de Asistencia Social;;18198;18198
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;2;Prestaciones de Asistencia Social;4;18198;18198
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;;0;5887236
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;1;0;5887236
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;;;;155787658;185351318
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;126188;130860
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;395;118277;122949
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;461;7911;7911
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;155661470;185220458
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;298;155661470;184813792
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;396;0;316666
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;430;0;90000
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;25;INTEGROS AL FISCO;;;;4597847;24085652
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;4597847;24085652
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;26;OTROS GASTOS CORRIENTES;;;;0;56601
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;26;OTROS GASTOS CORRIENTES;2;Compensaciones por Daños a Terceros y/o a la Propiedad;;0;56601
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;840765;2167633
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;3;Vehículos;;0;146510
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;78985
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5;Máquinas y Equipos;;840765;1942138
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;31;INICIATIVAS DE INVERSIÓN;;;;0;25830688
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;31;INICIATIVAS DE INVERSIÓN;2;Proyectos;;0;25830688
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;34;SERVICIO DE LA DEUDA;;;;10;35844116
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;46;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;1;SERVICIO DE SALUD METROPOLITANO OCCIDENTE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;35844116
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;;;;507377180;647480674
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;507377180;647480674
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;7;169722117;190172921
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;9;78406581;188558268
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;10;271057;425872
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;13;0;2963544
2022;Diciembre;PESOS;16;MINISTERIO DE SALUD;47;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;1;SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;14;167907316;169722931
